Timestamp,Rainfall (mm),station_number,station_name,station_no,latitude,longitude,biomass,coal,imports,gas,nuclear,other,hydro,solar,wind
01-Nov-18,90.6,368013,RhynieGS,368013,57.3317252,-2.828953912,1.374124914,0.000960879,1.036513384,20.00954015,18.37172272,0,12.18977351,0.475154427,46.54221002
01-Nov-18,166.8,133124,Ross Priory,133124,56.05257642,-4.55746111,1.374124914,0.000960879,1.036513384,20.00954015,18.37172272,0,12.18977351,0.475154427,46.54221002
01-Nov-18,124.8,15070,Rossie Farm,15070,56.29912602,-3.202717904,1.374124914,0.000960879,1.036513384,20.00954015,18.37172272,0,12.18977351,0.475154427,46.54221002
01-Nov-18,79.8,115239,Rothienorman,115239,57.40900118,-2.466784574,1.374124914,0.000960879,1.036513384,20.00954015,18.37172272,0,12.18977351,0.475154427,46.54221002
01-Nov-18,102.8,15155,Saline,15155,56.12224003,-3.585958925,1.374124914,0.000960879,1.036513384,20.00954015,18.37172272,0,12.18977351,0.475154427,46.54221002
01-Nov-18,168,115645,Saughall,115645,55.60098751,-4.226431521,1.374124914,0.000960879,1.036513384,20.00954015,18.37172272,0,12.18977351,0.475154427,46.54221002
01-Nov-18,100.2,347562,Scardroy No3,347562,57.51892459,-4.985935657,1.374124914,0.000960879,1.036513384,20.00954015,18.37172272,0,12.18977351,0.475154427,46.54221002
01-Nov-18,64.4,234305,Sgodachail,234305,57.89327664,-4.546976399,1.374124914,0.000960879,1.036513384,20.00954015,18.37172272,0,12.18977351,0.475154427,46.54221002
01-Nov-18,86.2,14975,Shiplaw,14975,55.72796917,-3.207291434,1.374124914,0.000960879,1.036513384,20.00954015,18.37172272,0,12.18977351,0.475154427,46.54221002
01-Nov-18,106.2,494255,Shotts WWTW,494255,55.81395203,-3.811987501,1.374124914,0.000960879,1.036513384,20.00954015,18.37172272,0,12.18977351,0.475154427,46.54221002
01-Nov-18,152.8,464630,Slamannan,464630,55.94205217,-3.832217321,1.374124914,0.000960879,1.036513384,20.00954015,18.37172272,0,12.18977351,0.475154427,46.54221002
01-Nov-18,51,234314,Sluggan,234314,57.27399763,-3.875997348,1.374124914,0.000960879,1.036513384,20.00954015,18.37172272,0,12.18977351,0.475154427,46.54221002
01-Nov-18,127,115647,Solwaybank,115647,55.08629786,-3.086937218,1.374124914,0.000960879,1.036513384,20.00954015,18.37172272,0,12.18977351,0.475154427,46.54221002
01-Nov-18,174.4,115648,Sorbie,115648,54.79252816,-4.42628864,1.374124914,0.000960879,1.036513384,20.00954015,18.37172272,0,12.18977351,0.475154427,46.54221002
01-Nov-18,222.8,115649,South Moorhouse,115649,55.73251416,-4.350287842,1.374124914,0.000960879,1.036513384,20.00954015,18.37172272,0,12.18977351,0.475154427,46.54221002
01-Nov-18,159,234315,Spey Dam,234315,57.01121062,-4.336367491,1.374124914,0.000960879,1.036513384,20.00954015,18.37172272,0,12.18977351,0.475154427,46.54221002
01-Nov-18,49.2,335620,St Monance,335620,56.2047855,-2.78271364,1.374124914,0.000960879,1.036513384,20.00954015,18.37172272,0,12.18977351,0.475154427,46.54221002
01-Nov-18,233.6,369551,Stonyford,369551,56.84214794,-2.811870347,1.374124914,0.000960879,1.036513384,20.00954015,18.37172272,0,12.18977351,0.475154427,46.54221002
01-Nov-18,127.2,300383,Strathkelvin House,300383,55.94300475,-4.172710018,1.374124914,0.000960879,1.036513384,20.00954015,18.37172272,0,12.18977351,0.475154427,46.54221002
01-Nov-18,90.6,11368,Strathkinness,11368,56.33136897,-2.863918962,1.374124914,0.000960879,1.036513384,20.00954015,18.37172272,0,12.18977351,0.475154427,46.54221002
01-Nov-18,40.4,234319,Strathy Bridge,234319,58.55872143,-4.002604762,1.374124914,0.000960879,1.036513384,20.00954015,18.37172272,0,12.18977351,0.475154427,46.54221002
01-Nov-18,334.8,15172,Strathyre,15172,56.32054504,-4.328975608,1.374124914,0.000960879,1.036513384,20.00954015,18.37172272,0,12.18977351,0.475154427,46.54221002
01-Nov-18,206.8,361047,Strowan,361047,56.36918493,-3.92115763,1.374124914,0.000960879,1.036513384,20.00954015,18.37172272,0,12.18977351,0.475154427,46.54221002
01-Nov-18,101.6,511327,Tarland WWTP,511327,57.12504883,-2.851450464,1.374124914,0.000960879,1.036513384,20.00954015,18.37172272,0,12.18977351,0.475154427,46.54221002
01-Nov-18,194.6,14999,Teviothead,14999,55.34222734,-2.936481216,1.374124914,0.000960879,1.036513384,20.00954015,18.37172272,0,12.18977351,0.475154427,46.54221002
01-Nov-18,142.3,115244,The Lecht,115244,57.20200168,-3.249607166,1.374124914,0.000960879,1.036513384,20.00954015,18.37172272,0,12.18977351,0.475154427,46.54221002
01-Nov-18,127.4,15158,Tillicoultry,15158,56.148819,-3.7458095,1.374124914,0.000960879,1.036513384,20.00954015,18.37172272,0,12.18977351,0.475154427,46.54221002
01-Nov-18,225,115654,Tobermory,115654,56.62026156,-6.080645248,1.374124914,0.000960879,1.036513384,20.00954015,18.37172272,0,12.18977351,0.475154427,46.54221002
01-Nov-18,65.6,15190,Torduff,15190,55.8968016,-3.267160193,1.374124914,0.000960879,1.036513384,20.00954015,18.37172272,0,12.18977351,0.475154427,46.54221002
01-Nov-18,38.8,234326,Torwinny,234326,57.52198313,-3.446843553,1.374124914,0.000960879,1.036513384,20.00954015,18.37172272,0,12.18977351,0.475154427,46.54221002
01-Nov-18,188.2,323188,Townfoot (Glencaple),323188,54.99473579,-3.568993615,1.374124914,0.000960879,1.036513384,20.00954015,18.37172272,0,12.18977351,0.475154427,46.54221002
01-Nov-18,65.8,234327,Tromie Bridge,234327,57.0717185,-3.998638147,1.374124914,0.000960879,1.036513384,20.00954015,18.37172272,0,12.18977351,0.475154427,46.54221002
01-Nov-18,43.2,115247,Tulchan,115247,57.39918687,-3.44381882,1.374124914,0.000960879,1.036513384,20.00954015,18.37172272,0,12.18977351,0.475154427,46.54221002
01-Nov-18,244,506152,Unthank Raingauge,506152,55.24281443,-2.964073002,1.374124914,0.000960879,1.036513384,20.00954015,18.37172272,0,12.18977351,0.475154427,46.54221002
01-Nov-18,469.4,116007,Upper Monachlye,116007,56.39271229,-4.463706898,1.374124914,0.000960879,1.036513384,20.00954015,18.37172272,0,12.18977351,0.475154427,46.54221002
01-Nov-18,36.4,115406,Urquhart,115406,57.59399199,-4.374371661,1.374124914,0.000960879,1.036513384,20.00954015,18.37172272,0,12.18977351,0.475154427,46.54221002
01-Nov-18,27.4,234331,Wardend Bridge,234331,57.58239454,-3.608335401,1.374124914,0.000960879,1.036513384,20.00954015,18.37172272,0,12.18977351,0.475154427,46.54221002
01-Nov-18,212.6,369554,Waterside Perth,369554,56.89929851,-2.820760629,1.374124914,0.000960879,1.036513384,20.00954015,18.37172272,0,12.18977351,0.475154427,46.54221002
01-Nov-18,157.8,115660,Waulkmill Glen,115660,55.79484353,-4.353627607,1.374124914,0.000960879,1.036513384,20.00954015,18.37172272,0,12.18977351,0.475154427,46.54221002
01-Nov-18,93,116008,Weisdale Mill,116008,60.2593269,-1.288604022,1.374124914,0.000960879,1.036513384,20.00954015,18.37172272,0,12.18977351,0.475154427,46.54221002
01-Nov-18,125.4,115250,Westhill,115250,57.14756943,-2.291989375,1.374124914,0.000960879,1.036513384,20.00954015,18.37172272,0,12.18977351,0.475154427,46.54221002
01-Nov-18,112.8,14881,Whitburn,14881,55.87157334,-3.682936938,1.374124914,0.000960879,1.036513384,20.00954015,18.37172272,0,12.18977351,0.475154427,46.54221002
01-Nov-18,279.4,502874,White Clauchrie,502874,55.1412921,-4.677220867,1.374124914,0.000960879,1.036513384,20.00954015,18.37172272,0,12.18977351,0.475154427,46.54221002
01-Dec-18,0,577951,Carmyllie-Hume Farm,577951,56.57464969,-2.741331877,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,0,564863,Tomatin No2,564863,57.33816398,-4.013360208,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,0,15208,Dunglass,15208,55.94267446,-2.382881362,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,49.4,15018,Abbey St Bathans,15018,55.85329633,-2.387448356,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,35.2,234150,Aberlour,234150,57.48021805,-3.205975095,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,158.6,115301,Affric Lodge,115301,57.26272622,-5.005979754,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,55,234170,Alford,234170,57.24230294,-2.717123004,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,25.8,115302,Allanfearn,115302,57.49914747,-4.151564133,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,123,234151,Allnabad,234151,58.34717676,-4.644621014,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,386.8,115304,Allt Dearg House,115304,57.28490502,-6.187008123,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,65.8,115500,Amlaird,115500,55.66964373,-4.413260863,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,134.2,115501,Amod Farm,115501,55.35009103,-5.717857841,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,44.8,15198,Annfield,15198,56.06640057,-3.371633207,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,112.2,115506,Ashgrove,115506,55.66308049,-4.757486092,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,57.6,491811,Auchdergannach,491811,57.22063972,-3.651932222,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,134,15163,Auchentroig,15163,56.11221933,-4.342412217,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,128.6,14964,Auchinner,14964,56.31678388,-4.112254665,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,116.2,14952,Auchnafree,14952,56.47302976,-3.904678161,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,46.4,234161,Avochie,234161,57.50564634,-2.782377895,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,91.6,322556,Avonbank,322556,55.66347112,-4.051617294,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,33.4,15132,Ayton Castle,15132,55.84727645,-2.114611023,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,193.4,518147,Badbea,518147,57.86243941,-5.318746664,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,85.7,15103,Baddinsgill Reservoir,15103,55.7838821,-3.394584951,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,56,501947,Baintown Rain-gauge,501947,56.22101614,-3.042679056,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,109.4,517412,Balfron STW,517412,56.06523441,-4.333343318,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,109.8,490985,Balgray RG,490985,55.73428872,-4.5878755,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,49.2,115202,Balmedie STW,115202,57.25007263,-2.0473803,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,52.6,374852,Baluniefield,374852,56.48264025,-2.905576117,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,70.4,14897,Bannockburn,14897,56.09528478,-3.911816854,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,116.4,327235,Beltmoss,327235,55.98678855,-4.056528766,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,51.9,368536,Biggar Burn,368536,55.65035093,-3.543765278,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,164.8,320371,Birkie Hue,320371,58.16554218,-6.740713858,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,104.6,115516,Blackdyke Farm,115516,55.52935031,-4.326283061,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,23.6,115203,Blackhills No 2,115203,57.61017023,-3.222796593,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,57.2,533744,Boleside,533744,55.59164323,-2.798878774,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,103.8,115518,Boreland,115518,55.20254702,-3.320073284,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,71.4,101227,Bow Burn - WQMS,101227,55.44068058,-4.498633861,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,107.6,15161,Braco (Dunduff),15161,56.28192154,-3.904225732,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,160.2,115315,Braeroy Lodge,115315,56.98511362,-4.738585589,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,114.8,133144,Braidlie,133144,55.26142915,-2.824951121,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,155.8,115521,Brigton,115521,55.03779638,-4.566314357,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,136.4,335609,Broadside,335609,56.02806207,-3.978158502,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,143.6,14987,Brockhoperig,14987,55.4061286,-3.211513384,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,71.6,115523,Burnfoot (Hawknest),115523,55.66513433,-3.895712474,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,51.2,335612,Bush,335612,55.86190844,-3.206554074,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,55.4,234176,Cabrach,234176,57.34816,-3.034565786,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,261.9,523676,Cairngorm Raingauge and Snow Scale,523676,57.127702,-3.662955858,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,91.8,115526,Caldercruix STW,115526,55.88933558,-3.904553259,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,37.4,338380,Cambo Sands,338380,56.3008799,-2.650067453,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,184.8,490984,Camphill WTW Raingauge,490984,55.75032761,-4.74461262,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,94,306455,Canonbie Raingauge,306455,55.07786221,-2.942088127,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,124.2,576753,Capenoch Raingauge,576753,55.22666817,-3.816934219,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,136.8,116042,Castle Kennedy,116042,54.90675279,-4.944931414,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,108.2,234183,Charr,234183,56.94084906,-2.619402267,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,44,15004,Chesters,15004,55.37862961,-2.589607681,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,63,335574,Cheyne,335574,56.97482596,-2.266470239,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,141.4,115534,Clachan-Seil,115534,56.30375755,-5.601429727,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,72.8,499810,Cleuchhead,499810,56.94774412,-2.388756894,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,95.2,115318,Coignafearn,115318,57.23285188,-4.139289943,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,254,115319,Coille Mhorgil,115319,57.0643694,-5.134923813,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,47,14921,Colliston,14921,56.61000991,-2.637841019,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,256.6,552791,Comer Farm,552791,56.20150723,-4.601310376,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,34.4,525510,Comiston Rain Gauge,525510,55.91019401,-3.21598827,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,79.6,115322,Corrimony,115322,57.33501743,-4.699729622,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,145.2,336434,Corsock,336434,55.05876816,-3.945715778,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,181,115541,Craigdarroch,115541,55.196659,-3.981943267,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,105,513003,Craigenlee Croft Raingauge,513003,54.86294592,-5.075279664,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,134.4,234190,Creed Bridge,234190,58.20454028,-6.424227928,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,38,15224,Crichton,15224,55.84509063,-2.988655721,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,21.4,234192,Cullen,234192,57.68712295,-2.83323079,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,21.6,498341,Culloden Battlefield,498341,57.47676464,-4.09126842,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,95.6,115544,Culzean Castle,115544,55.35068095,-4.791520726,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,149.6,115546,Dalbeattie STW,115546,54.92152642,-3.821987578,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,126.8,538510,Dalblair,538510,55.44485443,-4.1519297,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,75.6,327232,Daldowie STW,327232,55.83262494,-4.122714806,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,27.4,205724,Dallachy No 2,205724,57.66404417,-3.071018416,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,77.8,327234,Dalmarnock STW,327234,55.8374507,-4.216965486,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,95.4,14960,Dalnamein,14960,56.79925858,-4.053453634,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,99.2,302120,Dalwhinnie,302120,56.94069555,-4.238639574,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,92.8,341338,Deanston RG,341338,56.19223931,-4.077181451,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,37.6,234198,Delnashaugh,234198,57.39970792,-3.357845061,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,80,454765,Derry Lodge,454765,57.02065155,-3.58738853,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,59.2,335582,Deskry Shiel,335582,57.18037959,-2.983867766,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,45.8,115329,Dingwall,115329,57.59992025,-4.446997097,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,178.3,133077,Dippen,133077,55.58274848,-5.496523588,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,40.6,115217,Dipple,115217,57.61125291,-3.115476523,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,137.8,234202,Dosmucheran,234202,57.59587318,-5.005770119,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,91.6,464646,Drum,464646,56.18484641,-3.532323684,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,171,115557,Drumjohn,115557,55.24992466,-4.32205779,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,27.4,377134,Drummore of Cantray,377134,57.48325079,-4.006176025,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,27.6,15216,Dunbar,15216,56.00371307,-2.52752897,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,89.2,530175,Dundreggan Rain Gauge,530175,57.19161541,-4.767634199,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,52.2,509196,Dunnottar Radio Station,509196,56.94652496,-2.21202446,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,102.2,15180,Dunnswood STW (Cumbernauld),15180,55.97221885,-3.954505606,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,89.8,365257,Dunstaffnage,365257,56.45050242,-5.439870612,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,91,234207,Durkadale,234207,59.10852817,-3.232172832,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,84.8,115560,East Kilbride,115560,55.75477386,-4.171759227,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,31.2,15201,Edinburgh RBG (Royal Botanic Garden),15201,55.96662337,-3.212310737,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,99.2,492363,Einig Wood,492363,57.94421601,-4.764511928,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,159.2,115562,Eliock,115562,55.34583036,-3.899113859,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,134,15100,Eskdalemuir Observatory,15100,55.31151326,-3.206798775,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,59.4,115221,Esslemont House,115221,57.36510966,-2.112363417,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,143,115563,Ettrick Bay,115563,55.85650223,-5.145834193,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,54.4,15151,Fife Airport,15151,56.1816502,-3.222449068,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,52.8,115339,Flichity,115339,57.33128618,-4.221750189,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,54.2,336372,Forehill,336372,57.50635026,-1.843281987,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,81.6,115340,Forsinain,115340,58.41100711,-3.873563607,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,97.8,14948,Forter,14948,56.76674681,-3.332205729,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,104.4,115565,Fourmerkland,115565,55.1650788,-3.412506453,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,215.6,552790,Frenich Farm,552790,56.22694162,-4.56047225,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,60.6,115223,Gairnshiel,115223,57.09199509,-3.165582141,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,85.2,14892,Gargunnock,14892,56.13266077,-4.070571402,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,160.4,301168,Garls Craig,301168,55.36599829,-3.616030256,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,94,464495,Garrogie Lodge,464495,57.17006125,-4.442843871,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,120.6,115568,Gatelawbridge,115568,55.25076797,-3.730683565,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,76.6,14916,Gella Bridge,14916,56.77535832,-3.027929218,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,30.4,474984,Gifford Rain Gauge,474984,55.89043578,-2.768969478,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,45,15114,Gilston,15114,55.80025456,-2.883463821,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,45,15204,Gladhouse Reservoir,15204,55.7784118,-3.117398754,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
01-Dec-18,155.6,335745,Glen Ample,335745,56.35457736,-4.269993694,0.968297872,0,1.596737589,18.97985816,15.59886525,0,11.34687943,0.218723404,51.2906383
